_id,Word,Type
ObjectId("5cefd51ec1996320205ed528"),фантазија,Именка
ObjectId("5cefd520c1996320205ed529"),фантазира,Глагол
ObjectId("5cefd520c1996320205ed52a"),фантазирање,Именка
ObjectId("5cefd521c1996320205ed52b"),фантазма,Именка
ObjectId("5cefd521c1996320205ed52c"),фантазмагорија,Именка
ObjectId("5cefd522c1996320205ed52d"),фантазмагоричен,Придавка
ObjectId("5cefd523c1996320205ed52e"),фантаст,Именка
ObjectId("5cefd523c1996320205ed52f"),фантастика,Именка
ObjectId("5cefd524c1996320205ed530"),фантастичен,Придавка
ObjectId("5cefd524c1996320205ed531"),фантастично,Прилог
ObjectId("5cefd525c1996320205ed532"),фантастичност,Именка
ObjectId("5cefd525c1996320205ed533"),фантом,Именка
ObjectId("5cefd526c1996320205ed534"),фантомка,Именка
ObjectId("5cefd526c1996320205ed535"),фантомски,Придавка
ObjectId("5cefd527c1996320205ed536"),фанфара,Именка
ObjectId("5cefd529c1996320205ed537"),фар,Именка
ObjectId("5cefd52bc1996320205ed538"),фара,Именка
ObjectId("5cefd52cc1996320205ed539"),фарад,Именка
ObjectId("5cefd52ec1996320205ed53a"),фарак,Именка
ObjectId("5cefd530c1996320205ed53b"),фаракосан,Придавка
ObjectId("5cefd530c1996320205ed53c"),фараон,Именка
ObjectId("5cefd531c1996320205ed53d"),фараонски,Придавка
ObjectId("5cefd532c1996320205ed53e"),фараш,Именка
ObjectId("5cefd533c1996320205ed53f"),фарашка,Именка
ObjectId("5cefd534c1996320205ed540"),фарба,Глагол
ObjectId("5cefd535c1996320205ed541"),фарба,Именка
ObjectId("5cefd536c1996320205ed542"),фарбање,Именка
ObjectId("5cefd536c1996320205ed543"),фаренхајт,Именка
ObjectId("5cefd537c1996320205ed544"),фарисеј,Именка
ObjectId("5cefd538c1996320205ed545"),фарисејка,Именка
ObjectId("5cefd538c1996320205ed546"),фарисејски,Придавка
ObjectId("5cefd539c1996320205ed547"),фарисејство,Именка
ObjectId("5cefd539c1996320205ed548"),фарисејштина,Именка
ObjectId("5cefd53ac1996320205ed549"),фарма,Именка
ObjectId("5cefd53bc1996320205ed54a"),фармак,Именка
ObjectId("5cefd53cc1996320205ed54b"),фармаколог,Именка
ObjectId("5cefd53dc1996320205ed54c"),фармакологија,Именка
ObjectId("5cefd53dc1996320205ed54d"),фармаколошки,Придавка
ObjectId("5cefd53ec1996320205ed54e"),фармакопеја,Именка
ObjectId("5cefd53fc1996320205ed54f"),фармацевт,Именка
ObjectId("5cefd53fc1996320205ed550"),фармацевтски,Придавка
ObjectId("5cefd540c1996320205ed551"),фармација,Именка
ObjectId("5cefd541c1996320205ed552"),фармер,Именка
ObjectId("5cefd542c1996320205ed553"),фармерки,Именка
ObjectId("5cefd543c1996320205ed554"),фармерски,Придавка
ObjectId("5cefd544c1996320205ed555"),фарса,Именка
ObjectId("5cefd545c1996320205ed556"),фасада,Именка
ObjectId("5cefd546c1996320205ed557"),фасаден,Придавка
ObjectId("5cefd547c1996320205ed558"),фасадер,Именка
ObjectId("5cefd54ac1996320205ed559"),фасонка,Именка
ObjectId("5cefd54bc1996320205ed55a"),фастан,Именка
ObjectId("5cefd54dc1996320205ed55b"),фасцикла,Именка
ObjectId("5cefd54ec1996320205ed55c"),фасцинантен,Придавка
ObjectId("5cefd54fc1996320205ed55d"),фасцинација,Именка
ObjectId("5cefd550c1996320205ed55e"),фасцинира,Глагол
ObjectId("5cefd550c1996320205ed55f"),фасцинирање,Именка
ObjectId("5cefd553c1996320205ed560"),фат,Именка
ObjectId("5cefd554c1996320205ed561"),фатален,Придавка
ObjectId("5cefd556c1996320205ed562"),фатализам,Именка
ObjectId("5cefd557c1996320205ed563"),фаталист,Именка
ObjectId("5cefd558c1996320205ed564"),фаталистички,Прилог
ObjectId("5cefd559c1996320205ed565"),фаталистички,Придавка
ObjectId("5cefd559c1996320205ed566"),фаталистка,Именка
ObjectId("5cefd55bc1996320205ed567"),фатално,Прилог
ObjectId("5cefd55cc1996320205ed568"),фаталност,Именка
ObjectId("5cefd55cc1996320205ed569"),фатаморгана,Именка
ObjectId("5cefd55ec1996320205ed56a"),фатва,Именка
ObjectId("5cefd560c1996320205ed56b"),фатен,Именка
ObjectId("5cefd562c1996320205ed56c"),фатен,Придавка
ObjectId("5cefd563c1996320205ed56d"),фатеност,Именка
ObjectId("5cefd565c1996320205ed56e"),фати,Глагол
ObjectId("5cefd567c1996320205ed56f"),фатка,Именка
ObjectId("5cefd568c1996320205ed570"),фаќа,Глагол
ObjectId("5cefd569c1996320205ed571"),фаќање,Именка
ObjectId("5cefd56ac1996320205ed572"),фаќач,Именка
ObjectId("5cefd56ec1996320205ed573"),фаул,Именка
ObjectId("5cefd571c1996320205ed574"),фаулира,Глагол
ObjectId("5cefd574c1996320205ed575"),фаулирање,Именка
ObjectId("5cefd575c1996320205ed576"),фауна,Именка
ObjectId("5cefd576c1996320205ed577"),фаунски,Придавка
ObjectId("5cefd578c1996320205ed578"),фах,Именка
ObjectId("5cefd579c1996320205ed579"),фахман,Именка
ObjectId("5cefd57cc1996320205ed57a"),фаца,Именка
ObjectId("5cefd57cc1996320205ed57b"),фацијален,Придавка
ObjectId("5cefd57ec1996320205ed57c"),фаша,Именка
ObjectId("5cefd57fc1996320205ed57d"),фашизам,Именка
ObjectId("5cefd57fc1996320205ed57e"),фашизација,Именка
ObjectId("5cefd580c1996320205ed57f"),фашизира,Глагол
ObjectId("5cefd580c1996320205ed580"),фашизирање,Именка
ObjectId("5cefd582c1996320205ed581"),фашира,Глагол
ObjectId("5cefd584c1996320205ed582"),фаширан,Придавка
ObjectId("5cefd585c1996320205ed583"),фаширање,Именка
ObjectId("5cefd586c1996320205ed584"),фашиски,Придавка
ObjectId("5cefd587c1996320205ed585"),фашисоиден,Придавка
ObjectId("5cefd587c1996320205ed586"),фашист,Именка
ObjectId("5cefd588c1996320205ed587"),фашистички,Придавка
ObjectId("5cefd589c1996320205ed588"),фашистка,Именка
ObjectId("5cefd58ac1996320205ed589"),февруари,Именка
ObjectId("5cefd58bc1996320205ed58a"),февруарски,Придавка
ObjectId("5cefd58cc1996320205ed58b"),февче,Именка
ObjectId("5cefd58ec1996320205ed58c"),федер,Именка
ObjectId("5cefd58fc1996320205ed58d"),федерален,Придавка
ObjectId("5cefd58fc1996320205ed58e"),федерализам,Именка
ObjectId("5cefd590c1996320205ed58f"),федерализација,Именка
ObjectId("5cefd591c1996320205ed590"),федерализира,Глагол
ObjectId("5cefd591c1996320205ed591"),федералист,Именка
ObjectId("5cefd592c1996320205ed592"),федеративен,Придавка
ObjectId("5cefd593c1996320205ed593"),федерација,Именка
ObjectId("5cefd594c1996320205ed594"),федерира,Глагол
ObjectId("5cefd595c1996320205ed595"),федерирање,Именка
ObjectId("5cefd597c1996320205ed596"),феја,Именка
ObjectId("5cefd598c1996320205ed597"),Фејсбук,Именка
ObjectId("5cefd599c1996320205ed598"),фекален,Придавка
ObjectId("5cefd599c1996320205ed599"),фекалии,Именка
ObjectId("5cefd59bc1996320205ed59a"),фела,Глагол
ObjectId("5cefd59dc1996320205ed59b"),фела,Именка
ObjectId("5cefd59fc1996320205ed59c"),фелах,Именка
ObjectId("5cefd59fc1996320205ed59d"),фелдмаршал,Именка
ObjectId("5cefd5a1c1996320205ed59e"),фелдфебел,Именка
ObjectId("5cefd5a2c1996320205ed59f"),фелдшер,Именка
ObjectId("5cefd5a4c1996320205ed5a0"),фелер,Именка
ObjectId("5cefd5a5c1996320205ed5a1"),фелеричен,Придавка
ObjectId("5cefd5a6c1996320205ed5a2"),фелија,Именка
ObjectId("5cefd5a8c1996320205ed5a3"),фелка,Именка
ObjectId("5cefd5a9c1996320205ed5a4"),фелна,Именка
ObjectId("5cefd5acc1996320205ed5a5"),фељтон,Именка
ObjectId("5cefd5adc1996320205ed5a6"),фељтонист,Именка
ObjectId("5cefd5afc1996320205ed5a7"),фељтонистка,Именка
ObjectId("5cefd5b0c1996320205ed5a8"),фељтонски,Придавка
ObjectId("5cefd5b1c1996320205ed5a9"),феминатив,Именка
ObjectId("5cefd5b2c1996320205ed5aa"),феминизам,Именка
ObjectId("5cefd5b3c1996320205ed5ab"),феминин,Придавка
ObjectId("5cefd5b3c1996320205ed5ac"),феминист,Именка
ObjectId("5cefd5b4c1996320205ed5ad"),феминистички,Придавка
ObjectId("5cefd5b5c1996320205ed5ae"),феминистка,Именка
ObjectId("5cefd5b7c1996320205ed5af"),фен,Именка
ObjectId("5cefd5b8c1996320205ed5b0"),феналгол,Именка
ObjectId("5cefd5b9c1996320205ed5b1"),фенер,Именка
ObjectId("5cefd5bac1996320205ed5b2"),фенерче,Именка
ObjectId("5cefd5bac1996320205ed5b3"),фенерџија,Именка
ObjectId("5cefd5bcc1996320205ed5b4"),Феникија,Име
ObjectId("5cefd5bdc1996320205ed5b5"),феникс,Именка
ObjectId("5cefd5bec1996320205ed5b6"),фенол,Именка
ObjectId("5cefd5bfc1996320205ed5b7"),феномен,Именка
ObjectId("5cefd5c0c1996320205ed5b8"),феноменален,Придавка
ObjectId("5cefd5c0c1996320205ed5b9"),феноменализам,Именка
ObjectId("5cefd5c1c1996320205ed5ba"),феноменалност,Именка
ObjectId("5cefd5c1c1996320205ed5bb"),феноменологија,Именка
ObjectId("5cefd5c5c1996320205ed5bc"),феод,Именка
ObjectId("5cefd5c7c1996320205ed5bd"),фер,Придавка
ObjectId("5cefd5c9c1996320205ed5be"),феретка,Именка
ObjectId("5cefd5cac1996320205ed5bf"),фереџе,Именка
ObjectId("5cefd5cbc1996320205ed5c0"),ферибот,Именка
ObjectId("5cefd5cec1996320205ed5c1"),ферии,Именка
ObjectId("5cefd5cec1996320205ed5c2"),феријален,Придавка
ObjectId("5cefd5cfc1996320205ed5c3"),феријалец,Именка
ObjectId("5cefd5cfc1996320205ed5c4"),феријалка,Именка
ObjectId("5cefd5d0c1996320205ed5c5"),фериоксид,Именка
ObjectId("5cefd5d2c1996320205ed5c6"),ферма,Глагол
ObjectId("5cefd5d3c1996320205ed5c7"),ферман,Именка
ObjectId("5cefd5d4c1996320205ed5c8"),ферманлија,Придавка
ObjectId("5cefd5d5c1996320205ed5c9"),фермање,Именка
ObjectId("5cefd5d6c1996320205ed5ca"),фермене,Именка
ObjectId("5cefd5d8c1996320205ed5cb"),фермент,Именка
ObjectId("5cefd5d8c1996320205ed5cc"),ферментација,Именка
ObjectId("5cefd5d9c1996320205ed5cd"),ферментационен,Придавка
ObjectId("5cefd5dac1996320205ed5ce"),ферментира,Глагол
ObjectId("5cefd5dac1996320205ed5cf"),ферментирање,Именка
ObjectId("5cefd5dcc1996320205ed5d0"),феро,Префикс
ObjectId("5cefd5ddc1996320205ed5d1"),феролегура,Именка
ObjectId("5cefd5dec1996320205ed5d2"),феромагнетски,Придавка
ObjectId("5cefd5dfc1996320205ed5d3"),ферооксид,Именка
ObjectId("5cefd5e1c1996320205ed5d4"),фес,Именка
ObjectId("5cefd5e3c1996320205ed5d5"),фесиште,Именка
ObjectId("5cefd5e4c1996320205ed5d6"),фестивал,Именка
ObjectId("5cefd5e5c1996320205ed5d7"),фестивалски,Придавка
ObjectId("5cefd5e7c1996320205ed5d8"),фети,Глагол
ObjectId("5cefd5e8c1996320205ed5d9"),фетиш,Именка
ObjectId("5cefd5eac1996320205ed5da"),фетишизам,Именка
ObjectId("5cefd5ebc1996320205ed5db"),фетишист,Именка
ObjectId("5cefd5edc1996320205ed5dc"),фетов,Придавка
ObjectId("5cefd5eec1996320205ed5dd"),фетус,Именка
ObjectId("5cefd5f1c1996320205ed5de"),феуд,Именка
ObjectId("5cefd5f2c1996320205ed5df"),феудален,Придавка
ObjectId("5cefd5f3c1996320205ed5e0"),феудалец,Именка
ObjectId("5cefd5f4c1996320205ed5e1"),феудализам,Именка
ObjectId("5cefd5f5c1996320205ed5e2"),феферон,Именка
ObjectId("5cefd5f6c1996320205ed5e3"),феферонка,Именка
ObjectId("5cefd5f7c1996320205ed5e4"),фибрин,Именка
ObjectId("5cefd5f7c1996320205ed5e5"),фибула,Именка
ObjectId("5cefd5f8c1996320205ed5e6"),фигура,Именка
ObjectId("5cefd5f9c1996320205ed5e7"),фигурант,Именка
ObjectId("5cefd5fac1996320205ed5e8"),фигурантка,Именка
ObjectId("5cefd5fac1996320205ed5e9"),фигуративен,Придавка
ObjectId("5cefd5fbc1996320205ed5ea"),фигуративно,Прилог
ObjectId("5cefd5fbc1996320205ed5eb"),фигуративност,Именка
ObjectId("5cefd5fcc1996320205ed5ec"),фигурира,Глагол
ObjectId("5cefd5fdc1996320205ed5ed"),фигурирање,Именка
ObjectId("5cefd5fec1996320205ed5ee"),фигурист,Именка
ObjectId("5cefd600c1996320205ed5ef"),фигурка,Именка
ObjectId("5cefd601c1996320205ed5f0"),фидан,Именка
ObjectId("5cefd601c1996320205ed5f1"),фиданбојлија,Придавка
ObjectId("5cefd602c1996320205ed5f2"),фиданка,Именка
ObjectId("5cefd603c1996320205ed5f3"),фиданлија,Придавка
ObjectId("5cefd603c1996320205ed5f4"),фиданче,Именка
ObjectId("5cefd604c1996320205ed5f5"),фидбек,Именка
ObjectId("5cefd605c1996320205ed5f6"),фиде,Именка
ObjectId("5cefd605c1996320205ed5f7"),фидеизам,Именка
ObjectId("5cefd606c1996320205ed5f8"),фидеист,Именка
ObjectId("5cefd607c1996320205ed5f9"),фиеста,Именка
ObjectId("5cefd608c1996320205ed5fa"),физибилити,Именка
ObjectId("5cefd609c1996320205ed5fb"),физик,Именка
ObjectId("5cefd609c1996320205ed5fc"),физика,Именка
ObjectId("5cefd60ac1996320205ed5fd"),физикален,Придавка
ObjectId("5cefd60bc1996320205ed5fe"),физиократ,Именка
ObjectId("5cefd60cc1996320205ed5ff"),физиолог,Именка
ObjectId("5cefd60cc1996320205ed600"),физиологија,Именка
ObjectId("5cefd60dc1996320205ed601"),физиолошки,Придавка
ObjectId("5cefd60ec1996320205ed602"),физиономија,Именка
ObjectId("5cefd60fc1996320205ed603"),физиономист,Именка
ObjectId("5cefd610c1996320205ed604"),физиотерапевт,Именка
ObjectId("5cefd611c1996320205ed605"),физиотерапија,Именка
ObjectId("5cefd612c1996320205ed606"),физичар,Именка
ObjectId("5cefd612c1996320205ed607"),физички,Прилог
ObjectId("5cefd613c1996320205ed608"),физички,Придавка
ObjectId("5cefd614c1996320205ed609"),фијакер,Именка
ObjectId("5cefd615c1996320205ed60a"),фијакерист,Именка
ObjectId("5cefd615c1996320205ed60b"),фијакерски,Придавка
ObjectId("5cefd616c1996320205ed60c"),фијаско,Именка
ObjectId("5cefd617c1996320205ed60d"),фикија,Именка
ObjectId("5cefd617c1996320205ed60e"),фиксативен,Придавка
ObjectId("5cefd618c1996320205ed60f"),фиксација,Именка
ObjectId("5cefd619c1996320205ed610"),фиксен,Придавка
ObjectId("5cefd61ac1996320205ed611"),фикс-идеја,Именка
ObjectId("5cefd61bc1996320205ed612"),фиксира,Глагол
ObjectId("5cefd61bc1996320205ed613"),фиксирање,Именка
ObjectId("5cefd61cc1996320205ed614"),фиктивен,Придавка
ObjectId("5cefd61dc1996320205ed615"),фиктивно,Прилог
ObjectId("5cefd61dc1996320205ed616"),фиктивност,Именка
ObjectId("5cefd61ec1996320205ed617"),фикус,Именка
ObjectId("5cefd61fc1996320205ed618"),фикција,Именка
ObjectId("5cefd620c1996320205ed619"),фил,Суфикс
ObjectId("5cefd622c1996320205ed61a"),фил,Именка
ObjectId("5cefd622c1996320205ed61b"),филада,Именка
ObjectId("5cefd623c1996320205ed61c"),филан,Заменка
ObjectId("5cefd624c1996320205ed61d"),филантроп,Именка
ObjectId("5cefd624c1996320205ed61e"),филантропија,Именка
ObjectId("5cefd625c1996320205ed61f"),филантропски,Придавка
ObjectId("5cefd625c1996320205ed620"),филари,Именка
ObjectId("5cefd626c1996320205ed621"),филателија,Именка
ObjectId("5cefd627c1996320205ed622"),филателист,Именка
ObjectId("5cefd627c1996320205ed623"),филателистички,Придавка
ObjectId("5cefd629c1996320205ed624"),филателистка,Именка
ObjectId("5cefd62dc1996320205ed625"),филдиш,Именка
ObjectId("5cefd62fc1996320205ed626"),филдишен,Придавка
ObjectId("5cefd630c1996320205ed627"),филе,Именка
ObjectId("5cefd631c1996320205ed628"),филигран,Именка
ObjectId("5cefd631c1996320205ed629"),филигрански,Придавка
ObjectId("5cefd632c1996320205ed62a"),филиз,Именка
ObjectId("5cefd633c1996320205ed62b"),филија,Именка
ObjectId("5cefd634c1996320205ed62c"),филијала,Именка
ObjectId("5cefd634c1996320205ed62d"),филипика,Именка
ObjectId("5cefd635c1996320205ed62e"),филистер,Именка
ObjectId("5cefd636c1996320205ed62f"),филистерство,Именка
ObjectId("5cefd638c1996320205ed630"),филм,Именка
ObjectId("5cefd638c1996320205ed631"),филмаџија,Именка
ObjectId("5cefd639c1996320205ed632"),филмолог,Именка
ObjectId("5cefd639c1996320205ed633"),филмологија,Именка
ObjectId("5cefd63ac1996320205ed634"),филмофил,Именка
ObjectId("5cefd63bc1996320205ed635"),филмски,Придавка
ObjectId("5cefd63bc1996320205ed636"),филмува,Глагол
ObjectId("5cefd63cc1996320205ed637"),филмување,Именка
ObjectId("5cefd63dc1996320205ed638"),филов,Придавка
ObjectId("5cefd63dc1996320205ed639"),филодендрон,Именка
ObjectId("5cefd63ec1996320205ed63a"),филозоф,Именка
ObjectId("5cefd63ec1996320205ed63b"),филозофија,Именка
ObjectId("5cefd640c1996320205ed63c"),филозофира,Глагол
ObjectId("5cefd641c1996320205ed63d"),филозофирање,Именка
ObjectId("5cefd642c1996320205ed63e"),филозофски,Прилог
ObjectId("5cefd642c1996320205ed63f"),филозофски,Придавка
ObjectId("5cefd643c1996320205ed640"),филоксера,Именка
ObjectId("5cefd644c1996320205ed641"),филолог,Именка
ObjectId("5cefd645c1996320205ed642"),филологија,Именка
ObjectId("5cefd646c1996320205ed643"),филолошки,Придавка
ObjectId("5cefd647c1996320205ed644"),филтер,Именка
ObjectId("5cefd648c1996320205ed645"),филтер-хартија,Именка
ObjectId("5cefd64ac1996320205ed646"),филтрат,Именка
ObjectId("5cefd64bc1996320205ed647"),филтрација,Именка
ObjectId("5cefd64bc1996320205ed648"),филтрира,Глагол
ObjectId("5cefd64cc1996320205ed649"),филтрирање,Именка
ObjectId("5cefd64dc1996320205ed64a"),филува,Глагол
ObjectId("5cefd64fc1996320205ed64b"),филување,Именка
ObjectId("5cefd650c1996320205ed64c"),филхармонија,Именка
ObjectId("5cefd651c1996320205ed64d"),филхармониски,Придавка
ObjectId("5cefd652c1996320205ed64e"),филхармоничар,Именка
ObjectId("5cefd653c1996320205ed64f"),филц,Именка
ObjectId("5cefd654c1996320205ed650"),филџан,Именка
ObjectId("5cefd656c1996320205ed651"),филџанче,Именка
ObjectId("5cefd657c1996320205ed652"),фиљан,Заменка
ObjectId("5cefd658c1996320205ed653"),фин,Придавка
ObjectId("5cefd659c1996320205ed654"),финал,Именка
ObjectId("5cefd65ac1996320205ed655"),финале,Именка
ObjectId("5cefd65ac1996320205ed656"),финален,Придавка
ObjectId("5cefd65bc1996320205ed657"),финализација,Именка
ObjectId("5cefd65cc1996320205ed658"),финализира,Глагол
ObjectId("5cefd65dc1996320205ed659"),финалист,Именка
ObjectId("5cefd65dc1996320205ed65a"),финалистка,Именка
ObjectId("5cefd65ec1996320205ed65b"),финанс,Именка
ObjectId("5cefd660c1996320205ed65c"),финансиер,Именка
ObjectId("5cefd660c1996320205ed65d"),финансии,Именка
ObjectId("5cefd661c1996320205ed65e"),финансира,Глагол
ObjectId("5cefd661c1996320205ed65f"),финансирање,Именка
ObjectId("5cefd662c1996320205ed660"),финансиски,Придавка
ObjectId("5cefd662c1996320205ed661"),финансист,Именка
ObjectId("5cefd663c1996320205ed662"),фингира,Глагол
ObjectId("5cefd664c1996320205ed663"),финеса,Именка
ObjectId("5cefd665c1996320205ed664"),финик,Именка
ObjectId("5cefd665c1996320205ed665"),финиш,Именка
ObjectId("5cefd666c1996320205ed666"),финишира,Глагол
ObjectId("5cefd667c1996320205ed667"),финост,Именка
ObjectId("5cefd668c1996320205ed668"),Финска,Име
ObjectId("5cefd668c1996320205ed669"),финта,Именка
ObjectId("5cefd66ac1996320205ed66a"),фиока,Именка
ObjectId("5cefd66bc1996320205ed66b"),фиокар,Именка
ObjectId("5cefd66cc1996320205ed66c"),фиорин,Именка
ObjectId("5cefd66ec1996320205ed66d"),фира,Именка
ObjectId("5cefd66fc1996320205ed66e"),фирали,Именка
ObjectId("5cefd670c1996320205ed66f"),фиран,Придавка
ObjectId("5cefd671c1996320205ed670"),фирер,Именка
ObjectId("5cefd672c1996320205ed671"),фирка,Глагол
ObjectId("5cefd673c1996320205ed672"),фиркање,Именка
ObjectId("5cefd674c1996320205ed673"),фирма,Именка
ObjectId("5cefd675c1996320205ed674"),фирмарина,Именка
ObjectId("5cefd675c1996320205ed675"),фирмописец,Именка
ObjectId("5cefd676c1996320205ed676"),фирнајс,Именка
ObjectId("5cefd677c1996320205ed677"),фироса,Глагол
ObjectId("5cefd678c1996320205ed678"),фирц,Именка
ObjectId("5cefd679c1996320205ed679"),фирца,Глагол
ObjectId("5cefd67ac1996320205ed67a"),фирцање,Именка
ObjectId("5cefd67bc1996320205ed67b"),фис,Извик
ObjectId("5cefd67dc1996320205ed67c"),фис,Именка
ObjectId("5cefd67dc1996320205ed67d"),фисија,Именка
ObjectId("5cefd67ec1996320205ed67e"),фисионен,Придавка
ObjectId("5cefd67fc1996320205ed67f"),фиск,Именка
ObjectId("5cefd680c1996320205ed680"),фиска,Именка
ObjectId("5cefd681c1996320205ed681"),фискал,Именка
ObjectId("5cefd681c1996320205ed682"),фискален,Придавка
ObjectId("5cefd682c1996320205ed683"),фискултура,Именка
ObjectId("5cefd682c1996320205ed684"),фискултурен,Придавка
ObjectId("5cefd683c1996320205ed685"),фискултурник,Именка
ObjectId("5cefd683c1996320205ed686"),фискултурничка,Именка
ObjectId("5cefd684c1996320205ed687"),фистан,Именка
ObjectId("5cefd685c1996320205ed688"),фистула,Именка
ObjectId("5cefd686c1996320205ed689"),фит,Прилог
ObjectId("5cefd687c1996320205ed68a"),фит,Придавка
ObjectId("5cefd688c1996320205ed68b"),фит,Прилог
ObjectId("5cefd689c1996320205ed68c"),фит,Придавка
ObjectId("5cefd68ac1996320205ed68d"),фитил,Именка
ObjectId("5cefd68bc1996320205ed68e"),фитилен,Придавка
ObjectId("5cefd68bc1996320205ed68f"),фитилник,Именка
ObjectId("5cefd68cc1996320205ed690"),фитилче,Именка
ObjectId("5cefd68cc1996320205ed691"),фитиљ,Именка
ObjectId("5cefd68dc1996320205ed692"),фито,Префикс
ObjectId("5cefd68ec1996320205ed693"),фитоним,Именка
ObjectId("5cefd68fc1996320205ed694"),фитопатологија,Именка
ObjectId("5cefd690c1996320205ed695"),фитофармација,Именка
ObjectId("5cefd692c1996320205ed696"),фиу,Извик
ObjectId("5cefd693c1996320205ed697"),фиука,Глагол
ObjectId("5cefd694c1996320205ed698"),фиукање,Именка
ObjectId("5cefd695c1996320205ed699"),фифти-фифти,Прилог
ObjectId("5cefd696c1996320205ed69a"),фиша,Именка
ObjectId("5cefd696c1996320205ed69b"),фишбајн,Именка
ObjectId("5cefd697c1996320205ed69c"),фишек,Именка
ObjectId("5cefd698c1996320205ed69d"),фишеклак,Именка
ObjectId("5cefd699c1996320205ed69e"),фишече,Именка
ObjectId("5cefd69ac1996320205ed69f"),фјорд,Именка
ObjectId("5cefd69ac1996320205ed6a0"),флагрантен,Придавка
ObjectId("5cefd69bc1996320205ed6a1"),флаер,Именка
ObjectId("5cefd69cc1996320205ed6a2"),фламенко,Именка
ObjectId("5cefd69ec1996320205ed6a3"),фламинго,Именка
ObjectId("5cefd69ec1996320205ed6a4"),фланг,Именка
ObjectId("5cefd69fc1996320205ed6a5"),фланел,Именка
ObjectId("5cefd6a0c1996320205ed6a6"),фланелски,Придавка
ObjectId("5cefd6a0c1996320205ed6a7"),фластер,Именка
ObjectId("5cefd6a1c1996320205ed6a8"),флаута,Именка
ObjectId("5cefd6a2c1996320205ed6a9"),флаша,Именка
ObjectId("5cefd6a3c1996320205ed6aa"),флаширан,Придавка
ObjectId("5cefd6a3c1996320205ed6ab"),флебит,Именка
ObjectId("5cefd6a4c1996320205ed6ac"),флебитис,Именка
ObjectId("5cefd6a4c1996320205ed6ad"),флегма,Именка
ObjectId("5cefd6a5c1996320205ed6ae"),флегматик,Именка
ObjectId("5cefd6a6c1996320205ed6af"),флегматичен,Придавка
ObjectId("5cefd6a6c1996320205ed6b0"),флегматично,Прилог
ObjectId("5cefd6a7c1996320205ed6b1"),флегматичност,Именка
ObjectId("5cefd6a8c1996320205ed6b2"),флејта,Именка
ObjectId("5cefd6a8c1996320205ed6b3"),флејтист,Именка
ObjectId("5cefd6a9c1996320205ed6b4"),флека,Именка
ObjectId("5cefd6aac1996320205ed6b5"),флекав,Придавка
ObjectId("5cefd6aac1996320205ed6b6"),флексибилен,Придавка
ObjectId("5cefd6abc1996320205ed6b7"),флексибилност,Именка
ObjectId("5cefd6acc1996320205ed6b8"),флексивен,Придавка
ObjectId("5cefd6adc1996320205ed6b9"),флексија,Именка
ObjectId("5cefd6aec1996320205ed6ba"),флерт,Именка
ObjectId("5cefd6aec1996320205ed6bb"),флертува,Глагол
ObjectId("5cefd6afc1996320205ed6bc"),флертување,Именка
ObjectId("5cefd6b0c1996320205ed6bd"),флеш,Именка
ObjectId("5cefd6b1c1996320205ed6be"),флигорна,Именка
ObjectId("5cefd6b1c1996320205ed6bf"),флигорнист,Именка
ObjectId("5cefd6b2c1996320205ed6c0"),флизелин,Именка
ObjectId("5cefd6b2c1996320205ed6c1"),флинта,Именка
ObjectId("5cefd6b3c1996320205ed6c2"),флипер,Именка
ObjectId("5cefd6b4c1996320205ed6c3"),флирт,Именка
ObjectId("5cefd6b5c1996320205ed6c4"),флисне,Глагол
ObjectId("5cefd6b7c1996320205ed6c5"),флобер,Именка
ObjectId("5cefd6b7c1996320205ed6c6"),фломастер,Именка
ObjectId("5cefd6b8c1996320205ed6c7"),флор,Именка
ObjectId("5cefd6bac1996320205ed6c8"),флора,Именка
ObjectId("5cefd6bbc1996320205ed6c9"),флорен,Придавка
ObjectId("5cefd6bcc1996320205ed6ca"),флорет,Именка
ObjectId("5cefd6bdc1996320205ed6cb"),флорин,Именка
ObjectId("5cefd6bec1996320205ed6cc"),флорист,Именка
ObjectId("5cefd6bec1996320205ed6cd"),флористика,Именка
ObjectId("5cefd6bfc1996320205ed6ce"),флоскула,Именка
ObjectId("5cefd6c0c1996320205ed6cf"),флота,Именка
ObjectId("5cefd6c1c1996320205ed6d0"),флотација,Именка
ObjectId("5cefd6c1c1996320205ed6d1"),флотен,Придавка
ObjectId("5cefd6c2c1996320205ed6d2"),флотила,Именка
ObjectId("5cefd6c2c1996320205ed6d3"),флувијален,Придавка
ObjectId("5cefd6c3c1996320205ed6d4"),флуид,Именка
ObjectId("5cefd6c4c1996320205ed6d5"),флуиден,Придавка
ObjectId("5cefd6c4c1996320205ed6d6"),флуктуација,Именка
ObjectId("5cefd6c6c1996320205ed6d7"),флуктуира,Глагол
ObjectId("5cefd6c9c1996320205ed6d8"),флуор,Именка
ObjectId("5cefd6c9c1996320205ed6d9"),флуоресцентен,Придавка
ObjectId("5cefd6cbc1996320205ed6da"),флуоресценција,Именка
ObjectId("5cefd6ccc1996320205ed6db"),флуоресцира,Глагол
ObjectId("5cefd6cdc1996320205ed6dc"),флуорографија,Именка
ObjectId("5cefd6cdc1996320205ed6dd"),флуорографски,Придавка
ObjectId("5cefd6cfc1996320205ed6de"),фљонго,Именка
ObjectId("5cefd6d0c1996320205ed6df"),фоаје,Именка
